RegionDescription,AÑO,CategoryName,CompanyName,ProductName,CANTIDAD
Northern                                          ,1996,Beverages,QUICK-Stop,Steeleye Stout,1440.0000
Northern                                          ,1996,Beverages,Ricardo Adocicados,Sasquatch Ale,224.0000
Northern                                          ,1996,Beverages,Richter Supermarkt,Chang,304.0000
Northern                                          ,1996,Beverages,Save-a-lot Markets,Steeleye Stout,1008.0000
Northern                                          ,1996,Beverages,Vaffeljernet,Lakkalikri,504.0000
Northern                                          ,1996,Condiments,Berglunds snabbkp,Gula Malacca,248.0000
Northern                                          ,1996,Condiments,Berglunds snabbkp,Vegie-spread,280.8000
Northern                                          ,1996,Condiments,Comrcio Mineiro,Chef Anton's Gumbo Mix,340.0000
Northern                                          ,1996,Condiments,Comrcio Mineiro,Original Frankfurter grne Soe,104.0000
Northern                                          ,1996,Condiments,Galera del gastrnomo,Louisiana Fiery Hot Pepper Sauce,84.0000
Northern                                          ,1996,Condiments,Galera del gastrnomo,Original Frankfurter grne Soe,52.0000
Northern                                          ,1996,Condiments,Rattlesnake Canyon Grocery,Chef Anton's Gumbo Mix,204.0000
Northern                                          ,1996,Condiments,Save-a-lot Markets,Vegie-spread,2808.0000
Northern                                          ,1996,Condiments,Vaffeljernet,Original Frankfurter grne Soe,145.6000
Northern                                          ,1996,Confections,Around the Horn,Valkoinen suklaa,195.0000
Northern                                          ,1996,Confections,Comrcio Mineiro,Maxilaku,240.0000
Northern                                          ,1996,Confections,Ernst Handel,Pavlova,834.0000
Northern                                          ,1996,Confections,QUICK-Stop,Tarte au sucre,1576.0000
Northern                                          ,1996,Confections,Ricardo Adocicados,Pavlova,556.0000
Northern                                          ,1996,Confections,Richter Supermarkt,Pavlova,486.5000
Northern                                          ,1996,Confections,Save-a-lot Markets,Pavlova,291.9000
Northern                                          ,1996,Confections,The Big Cheese,Pavlova,139.0000
Northern                                          ,1996,Confections,The Big Cheese,Tarte au sucre,197.0000
Northern                                          ,1996,Confections,Vaffeljernet,Scottish Longbreads,600.0000
Northern                                          ,1996,Confections,Victuailles en stock,Scottish Longbreads,100.0000
Northern                                          ,1996,Dairy Products,Berglunds snabbkp,Raclette Courdavault,660.0000
Northern                                          ,1996,Dairy Products,GROSELLA-Restaurante,Mozzarella di Giovanni,111.2000
Northern                                          ,1996,Dairy Products,Hungry Owl All-Night Grocers,Camembert Pierrot,163.2000
Northern                                          ,1996,Dairy Products,Richter Supermarkt,Raclette Courdavault,1320.0000
Northern                                          ,1996,Dairy Products,Save-a-lot Markets,Raclette Courdavault,1760.0000
Northern                                          ,1996,Dairy Products,Vaffeljernet,Flotemysost,516.0000
Northern                                          ,1996,Grains/Cereals,Around the Horn,Gnocchi di nonna Alice,608.0000
Northern                                          ,1996,Grains/Cereals,Die Wandernde Kuh,Gnocchi di nonna Alice,608.0000
Northern                                          ,1996,Grains/Cereals,Rattlesnake Canyon Grocery,Gnocchi di nonna Alice,60.8000
Northern                                          ,1996,Grains/Cereals,Split Rail Beer & Ale,Gnocchi di nonna Alice,547.2000
Northern                                          ,1996,Grains/Cereals,Victuailles en stock,Filo Mix,44.8000
Northern                                          ,1996,Meat/Poultry,Bon app',Tourtire,88.5000
Northern                                          ,1996,Meat/Poultry,Comrcio Mineiro,Thringer Rostbratwurst,1485.0000
Northern                                          ,1996,Meat/Poultry,GROSELLA-Restaurante,Thringer Rostbratwurst,990.0000
Northern                                          ,1996,Meat/Poultry,Hungry Owl All-Night Grocers,Perth Pasties,524.0000
Northern                                          ,1996,Meat/Poultry,Lehmanns Marktstand,Alice Mutton,468.0000
Northern                                          ,1996,Meat/Poultry,Old World Delicatessen,Thringer Rostbratwurst,2475.0000
Northern                                          ,1996,Meat/Poultry,Pericles Comidas clsicas,Thringer Rostbratwurst,396.0000
Northern                                          ,1996,Meat/Poultry,Split Rail Beer & Ale,Thringer Rostbratwurst,1980.0000
Northern                                          ,1996,Produce,Ernst Handel,Longlife Tofu,288.0000
Northern                                          ,1996,Produce,Rattlesnake Canyon Grocery,Uncle Bob's Organic Dried Pears,360.0000
Northern                                          ,1996,Seafood,Around the Horn,Konbu,96.0000
Northern                                          ,1996,Seafood,Berglunds snabbkp,Rd Kaviar,300.0000
Northern                                          ,1996,Seafood,Die Wandernde Kuh,Boston Crab Meat,147.0000
Northern                                          ,1996,Seafood,Ernst Handel,Nord-Ost Matjeshering,1242.0000
Northern                                          ,1996,Seafood,Hungry Owl All-Night Grocers,Nord-Ost Matjeshering,372.6000
Northern                                          ,1996,Seafood,Island Trading,Jack's New England Clam Chowder,154.0000
Northern                                          ,1996,Seafood,Old World Delicatessen,Carnarvon Tigers,1250.0000
Northern                                          ,1996,Seafood,Ricardo Adocicados,Spegesild,144.0000
Northern                                          ,1996,Seafood,Richter Supermarkt,Inlagd Sill,380.0000
Northern                                          ,1996,Seafood,Save-a-lot Markets,Spegesild,288.0000
Northern                                          ,1996,Seafood,Tortuga Restaurante,Ikura,372.0000
Northern                                          ,1996,Seafood,Tortuga Restaurante,Konbu,48.0000
Northern                                          ,1997,Beverages,B's Beverages,Outback Lager,105.0000
Northern                                          ,1997,Beverages,Berglunds snabbkp,Cte de Blaye,3952.5000
Northern                                          ,1997,Beverages,Blauer See Delikatessen,Chartreuse verte,90.0000
Northern                                          ,1997,Beverages,Blondesddsl pre et fils,Lakkalikri,180.0000
Northern                                          ,1997,Beverages,Cactus Comidas para llevar,Steeleye Stout,54.0000
Northern                                          ,1997,Beverages,Consolidated Holdings,Chang,152.0000
Northern                                          ,1997,Beverages,Die Wandernde Kuh,Chang,570.0000
Northern                                          ,1997,Beverages,Folk och f HB,Rhnbru Klosterbier,24.8000
Northern                                          ,1997,Beverages,Frankenversand,Guaran Fantstica,13.5000
Northern                                          ,1997,Beverages,Frankenversand,Steeleye Stout,540.0000
Northern                                          ,1997,Beverages,Great Lakes Food Market,Steeleye Stout,72.0000
Northern                                          ,1997,Beverages,HILARION-Abastos,Guaran Fantstica,63.0000
Northern                                          ,1997,Beverages,HILARION-Abastos,Outback Lager,144.0000
Northern                                          ,1997,Beverages,Hungry Owl All-Night Grocers,Chai,270.0000
Northern                                          ,1997,Beverages,Hungry Owl All-Night Grocers,Rhnbru Klosterbier,155.0000
Northern                                          ,1997,Beverages,Kniglich Essen,Guaran Fantstica,90.0000
Northern                                          ,1997,Beverages,Kniglich Essen,Outback Lager,210.0000
Northern                                          ,1997,Beverages,LINO-Delicateses,Chai,900.0000
Northern                                          ,1997,Beverages,La maison d'Asie,Rhnbru Klosterbier,62.0000
Northern                                          ,1997,Beverages,Lehmanns Marktstand,Rhnbru Klosterbier,155.0000
Northern                                          ,1997,Beverages,Magazzini Alimentari Riuniti,Guaran Fantstica,100.8000
Northern                                          ,1997,Beverages,Mre Paillarde,Guaran Fantstica,112.5000
Northern                                          ,1997,Beverages,Old World Delicatessen,Ipoh Coffee,1104.0000
Northern                                          ,1997,Beverages,QUICK-Stop,Outback Lager,750.0000
Northern                                          ,1997,Beverages,Que Delcia,Steeleye Stout,378.0000
Northern                                          ,1997,Beverages,Queen Cozinha,Rhnbru Klosterbier,325.5000
Northern                                          ,1997,Beverages,Save-a-lot Markets,Chang,57.0000
Northern                                          ,1997,Beverages,Save-a-lot Markets,Rhnbru Klosterbier,325.5000
Northern                                          ,1997,Beverages,Seven Seas Imports,Guaran Fantstica,288.0000
Northern                                          ,1997,Beverages,Suprmes dlices,Lakkalikri,604.8000
Northern                                          ,1997,Beverages,Trail's Head Gourmet Provisioners,Chartreuse verte,180.0000
Northern                                          ,1997,Beverages,Trail's Head Gourmet Provisioners,Rhnbru Klosterbier,155.0000
Northern                                          ,1997,Beverages,Wartian Herkku,Chartreuse verte,288.0000
Northern                                          ,1997,Beverages,White Clover Markets,Rhnbru Klosterbier,232.5000
Northern                                          ,1997,Condiments,Bottom-Dollar Markets,Gula Malacca,620.0000
Northern                                          ,1997,Condiments,Ernst Handel,Vegie-spread,2281.5000
Northern                                          ,1997,Condiments,Folk och f HB,Chef Anton's Cajun Seasoning,1100.0000
Northern                                          ,1997,Condiments,Furia Bacalhau e Frutos do Mar,Gula Malacca,232.5000
Northern                                          ,1997,Condiments,Furia Bacalhau e Frutos do Mar,Original Frankfurter grne Soe,72.8000
Northern                                          ,1997,Condiments,Hungry Owl All-Night Grocers,Louisiana Fiery Hot Pepper Sauce,842.0000
Northern                                          ,1997,Condiments,Hungry Owl All-Night Grocers,Original Frankfurter grne Soe,455.0000
Northern                                          ,1997,Condiments,Magazzini Alimentari Riuniti,Chef Anton's Cajun Seasoning,220.0000
Northern                                          ,1997,Condiments,Magazzini Alimentari Riuniti,Chef Anton's Gumbo Mix,320.2500
Northern                                          ,1997,Condiments,Mre Paillarde,Sirop d'rable,142.5000
Northern                                          ,1997,Condiments,QUICK-Stop,Gula Malacca,311.2000
Northern                                          ,1997,Condiments,Que Delcia,Original Frankfurter grne Soe,104.0000
Northern                                          ,1997,Condiments,Queen Cozinha,Northwoods Cranberry Sauce,1200.0000
Northern                                          ,1997,Condiments,Save-a-lot Markets,Gula Malacca,1550.0000
Northern                                          ,1997,Condiments,Suprmes dlices,Louisiana Hot Spiced Okra,816.0000
Northern                                          ,1997,Condiments,Trail's Head Gourmet Provisioners,Original Frankfurter grne Soe,234.0000
Northern                                          ,1997,Condiments,Vaffeljernet,Original Frankfurter grne Soe,65.0000
Northern                                          ,1997,Condiments,Wartian Herkku,Sirop d'rable,570.0000
Northern                                          ,1997,Condiments,White Clover Markets,Vegie-spread,1053.6000
Northern                                          ,1997,Confections,Blauer See Delikatessen,Sir Rodney's Scones,80.0000
Northern                                          ,1997,Confections,Cactus Comidas para llevar,Scottish Longbreads,75.0000
Northern                                          ,1997,Confections,Die Wandernde Kuh,Teatime Chocolate Biscuits,110.4000
Northern                                          ,1997,Confections,Ernst Handel,Pavlova,1134.2500
Northern                                          ,1997,Confections,Folies gourmandes,Tarte au sucre,1379.0000
Northern                                          ,1997,Confections,Folk och f HB,Scottish Longbreads,210.0000
Northern                                          ,1997,Confections,Frankenversand,Sir Rodney's Scones,250.0000
Northern                                          ,1997,Confections,Frankenversand,Tarte au sucre,739.5000
Northern                                          ,1997,Confections,Frankenversand,Teatime Chocolate Biscuits,138.0000
Northern                                          ,1997,Confections,Hungry Coyote Import Store,Sir Rodney's Marmalade,1701.0000
Northern                                          ,1997,Confections,Kniglich Essen,Maxilaku,336.0000
Northern                                          ,1997,Confections,Kniglich Essen,NuNuCa Nu-Nougat-Creme,252.0000
Northern                                          ,1997,Confections,Kniglich Essen,Sir Rodney's Scones,320.0000
Northern                                          ,1997,Confections,LINO-Delicateses,Sir Rodney's Scones,300.0000
Northern                                          ,1997,Confections,LINO-Delicateses,Valkoinen suklaa,650.0000
Northern                                          ,1997,Confections,Magazzini Alimentari Riuniti,NuNuCa Nu-Nougat-Creme,134.4000
Northern                                          ,1997,Confections,Old World Delicatessen,Pavlova,349.0000
Northern                                          ,1997,Confections,Que Delcia,Gumbr Gummibrchen,747.0000
Northern                                          ,1997,Confections,Que Delcia,Teatime Chocolate Biscuits,29.2000
Northern                                          ,1997,Confections,Ricardo Adocicados,Maxilaku,384.0000
Northern                                          ,1997,Confections,Save-a-lot Markets,Maxilaku,500.0000
Northern                                          ,1997,Confections,Save-a-lot Markets,Scottish Longbreads,562.5000
Northern                                          ,1997,Confections,Save-a-lot Markets,Tarte au sucre,739.5000
Northern                                          ,1997,Confections,Split Rail Beer & Ale,Scottish Longbreads,75.0000
Northern                                          ,1997,Confections,Wartian Herkku,Teatime Chocolate Biscuits,146.0000
Northern                                          ,1997,Dairy Products,B's Beverages,Mozzarella di Giovanni,34.8000
Northern                                          ,1997,Dairy Products,Berglunds snabbkp,Flotemysost,258.0000
Northern                                          ,1997,Dairy Products,Blauer See Delikatessen,Queso Cabrales,294.0000
Northern                                          ,1997,Dairy Products,Blondesddsl pre et fils,Queso Cabrales,735.0000
Northern                                          ,1997,Dairy Products,Blondesddsl pre et fils,Raclette Courdavault,660.0000
Northern                                          ,1997,Dairy Products,Bottom-Dollar Markets,Raclette Courdavault,396.0000
Northern                                          ,1997,Dairy Products,Cactus Comidas para llevar,Gorgonzola Telino,12.5000
Northern                                          ,1997,Dairy Products,Consolidated Holdings,Mozzarella di Giovanni,278.0000
Northern                                          ,1997,Dairy Products,Die Wandernde Kuh,Geitost,50.0000
Northern                                          ,1997,Dairy Products,Ernst Handel,Flotemysost,344.0000
Northern                                          ,1997,Dairy Products,Folk och f HB,Mozzarella di Giovanni,835.2000
Northern                                          ,1997,Dairy Products,Frankenversand,Raclette Courdavault,1320.0000
Northern                                          ,1997,Dairy Products,HILARION-Abastos,Gorgonzola Telino,250.0000
Northern                                          ,1997,Dairy Products,HILARION-Abastos,Mascarpone Fabioli,128.0000
Northern                                          ,1997,Dairy Products,Hanari Carnes,Queso Cabrales,315.0000
Northern                                          ,1997,Dairy Products,Hungry Owl All-Night Grocers,Flotemysost,645.0000
Northern                                          ,1997,Dairy Products,Kniglich Essen,Raclette Courdavault,1375.0000
Northern                                          ,1997,Dairy Products,LILA-Supermercado,Queso Manchego La Pastora,1140.0000
Northern                                          ,1997,Dairy Products,Lazy K Kountry Store,Queso Cabrales,210.0000
Northern                                          ,1997,Dairy Products,Old World Delicatessen,Raclette Courdavault,440.0000
Northern                                          ,1997,Dairy Products,QUICK-Stop,Mozzarella di Giovanni,243.6000
Northern                                          ,1997,Dairy Products,QUICK-Stop,Raclette Courdavault,3850.0000
Northern                                          ,1997,Dairy Products,Que Delcia,Flotemysost,172.0000
Northern                                          ,1997,Dairy Products,Reggiani Caseifici,Queso Cabrales,100.8000
Northern                                          ,1997,Dairy Products,Ricardo Adocicados,Camembert Pierrot,1088.0000
Northern                                          ,1997,Dairy Products,Save-a-lot Markets,Gorgonzola Telino,625.0000
Northern                                          ,1997,Dairy Products,Split Rail Beer & Ale,Gudbrandsdalsost,720.0000
Northern                                          ,1997,Dairy Products,Suprmes dlices,Gorgonzola Telino,350.0000
Northern                                          ,1997,Dairy Products,Wartian Herkku,Flotemysost,516.0000
Northern                                          ,1997,Dairy Products,Wartian Herkku,Raclette Courdavault,1375.0000
Northern                                          ,1997,Grains/Cereals,Consolidated Holdings,Gustaf's Knckebrd,201.6000
Northern                                          ,1997,Grains/Cereals,Die Wandernde Kuh,Gustaf's Knckebrd,420.0000
Northern                                          ,1997,Grains/Cereals,Ernst Handel,Singaporean Hokkien Fried Mee,392.0000
Northern                                          ,1997,Grains/Cereals,Ernst Handel,Tunnbrd,432.0000
Northern                                          ,1997,Grains/Cereals,HILARION-Abastos,Singaporean Hokkien Fried Mee,420.0000
Northern                                          ,1997,Grains/Cereals,LILA-Supermercado,Tunnbrd,630.0000
Northern                                          ,1997,Grains/Cereals,Lehmanns Marktstand,Wimmers gute Semmelkndel,997.5000
Northern                                          ,1997,Grains/Cereals,Magazzini Alimentari Riuniti,Gustaf's Knckebrd,840.0000
Northern                                          ,1997,Grains/Cereals,Mre Paillarde,Wimmers gute Semmelkndel,598.5000
Northern                                          ,1997,Grains/Cereals,Reggiani Caseifici,Filo Mix,28.0000
Northern                                          ,1997,Grains/Cereals,Save-a-lot Markets,Gustaf's Knckebrd,1008.0000
Northern                                          ,1997,Grains/Cereals,Wartian Herkku,Ravioli Angelo,312.0000
Northern                                          ,1997,Grains/Cereals,White Clover Markets,Gnocchi di nonna Alice,190.0000
Northern                                          ,1997,Meat/Poultry,Blauer See Delikatessen,Tourtire,149.0000
Northern                                          ,1997,Meat/Poultry,Ernst Handel,Alice Mutton,1365.0000
Northern                                          ,1997,Meat/Poultry,Folies gourmandes,Tourtire,35.4000
Northern                                          ,1997,Meat/Poultry,HILARION-Abastos,Pt chinois,38.4000
Northern                                          ,1997,Meat/Poultry,Hungry Owl All-Night Grocers,Mishi Kobe Niku,4850.0000
Northern                                          ,1997,Meat/Poultry,Hungry Owl All-Night Grocers,Thringer Rostbratwurst,1237.9000
Northern                                          ,1997,Meat/Poultry,Lehmanns Marktstand,Tourtire,74.5000
Northern                                          ,1997,Meat/Poultry,Let's Stop N Shop,Tourtire,298.0000
Northern                                          ,1997,Meat/Poultry,Que Delcia,Perth Pasties,393.0000
Northern                                          ,1997,Meat/Poultry,Victuailles en stock,Tourtire,35.4000
Northern                                          ,1997,Meat/Poultry,Wartian Herkku,Perth Pasties,1965.0000
Northern                                          ,1997,Meat/Poultry,White Clover Markets,Alice Mutton,780.0000
Northern                                          ,1997,Produce,Ernst Handel,Tofu,255.7500
Northern                                          ,1997,Produce,Frankenversand,Tofu,488.2500
Northern                                          ,1997,Produce,QUICK-Stop,Uncle Bob's Organic Dried Pears,2700.0000
Northern                                          ,1997,Produce,Reggiani Caseifici,Rssle Sauerkraut,436.8000
Northern                                          ,1997,Produce,Save-a-lot Markets,Rssle Sauerkraut,546.0000
Northern                                          ,1997,Produce,Seven Seas Imports,Manjimup Dried Apples,763.2000
Northern                                          ,1997,Produce,Wartian Herkku,Tofu,488.2500
Northern                                          ,1997,Seafood,Blondesddsl pre et fils,Carnarvon Tigers,1125.0000
Northern                                          ,1997,Seafood,Bottom-Dollar Markets,Jack's New England Clam Chowder,192.5000
Northern                                          ,1997,Seafood,Cactus Comidas para llevar,Jack's New England Clam Chowder,96.5000
Northern                                          ,1997,Seafood,Folies gourmandes,Gravad lax,208.0000
Northern                                          ,1997,Seafood,Folk och f HB,Rd Kaviar,360.0000
Northern                                          ,1997,Seafood,Frankenversand,Nord-Ost Matjeshering,517.8000
Northern                                          ,1997,Seafood,Frankenversand,Rd Kaviar,240.0000
Northern                                          ,1997,Seafood,HILARION-Abastos,Boston Crab Meat,92.0000
Northern                                          ,1997,Seafood,Hungry Owl All-Night Grocers,Ikura,558.0000
Northern                                          ,1997,Seafood,Hungry Owl All-Night Grocers,Inlagd Sill,114.0000
Northern                                          ,1997,Seafood,Kniglich Essen,Konbu,120.0000
Northern                                          ,1997,Seafood,La maison d'Asie,Inlagd Sill,399.0000
Northern                                          ,1997,Seafood,Lehmanns Marktstand,Boston Crab Meat,184.0000
Northern                                          ,1997,Seafood,Lehmanns Marktstand,Nord-Ost Matjeshering,258.9000
Northern                                          ,1997,Seafood,Let's Stop N Shop,Carnarvon Tigers,750.0000
Northern                                          ,1997,Seafood,Let's Stop N Shop,Nord-Ost Matjeshering,77.6700
Northern                                          ,1997,Seafood,Mre Paillarde,Ikura,496.0000
Northern                                          ,1997,Seafood,QUICK-Stop,Carnarvon Tigers,1500.0000
Northern                                          ,1997,Seafood,Queen Cozinha,Nord-Ost Matjeshering,388.3500
Northern                                          ,1997,Seafood,Save-a-lot Markets,Rd Kaviar,525.0000
Northern                                          ,1997,Seafood,Split Rail Beer & Ale,Carnarvon Tigers,1312.5000
Northern                                          ,1997,Seafood,Split Rail Beer & Ale,Inlagd Sill,380.0000
Northern                                          ,1997,Seafood,Victuailles en stock,Ikura,496.0000
Northern                                          ,1997,Seafood,Wartian Herkku,Rogede sild,380.0000
Northern                                          ,1997,Seafood,White Clover Markets,Spegesild,216.0000
Northern                                          ,1998,Beverages,Berglunds snabbkp,Lakkalikri,378.0000
Northern                                          ,1998,Beverages,Bon app',Rhnbru Klosterbier,155.0000
Northern                                          ,1998,Beverages,Cactus Comidas para llevar,Laughing Lumberjack Lager,280.0000
Northern                                          ,1998,Beverages,Die Wandernde Kuh,Steeleye Stout,324.0000
Northern                                          ,1998,Beverages,Eastern Connection,Ipoh Coffee,276.0000
Northern                                          ,1998,Beverages,Ernst Handel,Guaran Fantstica,360.0000
Northern                                          ,1998,Beverages,Ernst Handel,Outback Lager,450.0000
Northern                                          ,1998,Beverages,Folk och f HB,Chartreuse verte,540.0000
Northern                                          ,1998,Beverages,Folk och f HB,Lakkalikri,900.0000
Northern                                          ,1998,Beverages,Folk och f HB,Outback Lager,135.0000
Northern                                          ,1998,Beverages,Folk och f HB,Rhnbru Klosterbier,93.0000
Northern                                          ,1998,Beverages,HILARION-Abastos,Steeleye Stout,720.0000
Northern                                          ,1998,Beverages,Island Trading,Chang,190.0000
Northern                                          ,1998,Beverages,Kniglich Essen,Guaran Fantstica,45.0000
Northern                                          ,1998,Beverages,Lonesome Pine Restaurant,Guaran Fantstica,36.0000
Northern                                          ,1998,Beverages,Ocano Atlntico Ltda.,Lakkalikri,180.0000
Northern                                          ,1998,Beverages,QUICK-Stop,Lakkalikri,792.0000
Northern                                          ,1998,Beverages,QUICK-Stop,Steeleye Stout,450.0000
Northern                                          ,1998,Beverages,Queen Cozinha,Ipoh Coffee,1656.0000
Northern                                          ,1998,Beverages,Queen Cozinha,Lakkalikri,1080.0000
Northern                                          ,1998,Beverages,Rancho grande,Cte de Blaye,527.0000
Northern                                          ,1998,Beverages,Rattlesnake Canyon Grocery,Chang,285.0000
Northern                                          ,1998,Beverages,Rattlesnake Canyon Grocery,Cte de Blaye,10540.0000
Northern                                          ,1998,Beverages,Richter Supermarkt,Chang,190.0000
Northern                                          ,1998,Beverages,Richter Supermarkt,Lakkalikri,36.0000
Northern                                          ,1998,Beverages,Richter Supermarkt,Rhnbru Klosterbier,387.5000
Northern                                          ,1998,Beverages,Wellington Importadora,Chai,360.0000
Northern                                          ,1998,Beverages,Wolski  Zajazd,Guaran Fantstica,54.0000
Northern                                          ,1998,Beverages,Wolski  Zajazd,Rhnbru Klosterbier,232.5000
Northern                                          ,1998,Condiments,Berglunds snabbkp,Aniseed Syrup,300.0000
Northern                                          ,1998,Condiments,Blauer See Delikatessen,Sirop d'rable,114.0000
Northern                                          ,1998,Condiments,Bon app',Grandma's Boysenberry Spread,1250.0000
Northern                                          ,1998,Condiments,Ernst Handel,Aniseed Syrup,250.0000
Northern                                          ,1998,Condiments,Ernst Handel,Vegie-spread,1536.5000
Northern                                          ,1998,Condiments,Folk och f HB,Vegie-spread,878.0000
Northern                                          ,1998,Condiments,Island Trading,Northwoods Cranberry Sauce,800.0000
Northern                                          ,1998,Condiments,Kniglich Essen,Aniseed Syrup,490.0000
Northern                                          ,1998,Condiments,Kniglich Essen,Northwoods Cranberry Sauce,1200.0000
Northern                                          ,1998,Condiments,Maison Dewey,Gula Malacca,116.7000
Northern                                          ,1998,Condiments,Maison Dewey,Northwoods Cranberry Sauce,800.0000
Northern                                          ,1998,Condiments,Ocano Atlntico Ltda.,Original Frankfurter grne Soe,195.0000
Northern                                          ,1998,Condiments,Old World Delicatessen,Gula Malacca,233.4000
Northern                                          ,1998,Condiments,Old World Delicatessen,Sirop d'rable,171.0000
Northern                                          ,1998,Condiments,Princesa Isabel Vinhos,Northwoods Cranberry Sauce,1200.0000
Northern                                          ,1998,Condiments,Queen Cozinha,Original Frankfurter grne Soe,364.0000
Northern                                          ,1998,Condiments,Wolski  Zajazd,Sirop d'rable,199.5000
Northern                                          ,1998,Confections,Around the Horn,Sir Rodney's Marmalade,4050.0000
Northern                                          ,1998,Confections,Berglunds snabbkp,Gumbr Gummibrchen,1093.0500
Northern                                          ,1998,Confections,Berglunds snabbkp,Zaanse koeken,380.0000
Northern                                          ,1998,Confections,Blauer See Delikatessen,Sir Rodney's Scones,30.0000
Northern                                          ,1998,Confections,Bon app',Pavlova,732.9000
Northern                                          ,1998,Confections,Bon app',Tarte au sucre,690.2000
Northern                                          ,1998,Confections,Ernst Handel,Schoggi Schokolade,1317.0000
Northern                                          ,1998,Confections,Folk och f HB,Zaanse koeken,285.0000
Northern                                          ,1998,Confections,Galera del gastrnomo,NuNuCa Nu-Nougat-Creme,70.0000
Northern                                          ,1998,Confections,Hanari Carnes,Teatime Chocolate Biscuits,322.0000
Northern                                          ,1998,Confections,Kniglich Essen,Gumbr Gummibrchen,562.1400
Northern                                          ,1998,Confections,LINO-Delicateses,Teatime Chocolate Biscuits,138.0000
Northern                                          ,1998,Confections,Maison Dewey,Sir Rodney's Scones,400.0000
Northern                                          ,1998,Confections,Ocano Atlntico Ltda.,Sir Rodney's Marmalade,1215.0000
Northern                                          ,1998,Confections,Old World Delicatessen,Sir Rodney's Scones,150.0000
Northern                                          ,1998,Confections,Rancho grande,Sir Rodney's Marmalade,405.0000
Northern                                          ,1998,Confections,Rattlesnake Canyon Grocery,Tarte au sucre,2465.0000
Northern                                          ,1998,Confections,Reggiani Caseifici,Maxilaku,560.0000
Northern                                          ,1998,Dairy Products,Around the Horn,Gorgonzola Telino,812.5000
Northern                                          ,1998,Dairy Products,Blauer See Delikatessen,Camembert Pierrot,714.0000
Northern                                          ,1998,Dairy Products,Bon app',Mozzarella di Giovanni,556.8000
Northern                                          ,1998,Dairy Products,Cactus Comidas para llevar,Geitost,25.0000
Northern                                          ,1998,Dairy Products,Die Wandernde Kuh,Mascarpone Fabioli,480.0000
Northern                                          ,1998,Dairy Products,Die Wandernde Kuh,Queso Manchego La Pastora,760.0000
Northern                                          ,1998,Dairy Products,Drachenblut Delikatessen,Raclette Courdavault,1650.0000
Northern                                          ,1998,Dairy Products,Eastern Connection,Camembert Pierrot,1700.0000
Northern                                          ,1998,Dairy Products,Eastern Connection,Mozzarella di Giovanni,696.0000
Northern                                          ,1998,Dairy Products,Ernst Handel,Gorgonzola Telino,300.0000
Northern                                          ,1998,Dairy Products,Ernst Handel,Queso Manchego La Pastora,760.0000
Northern                                          ,1998,Dairy Products,Ernst Handel,Raclette Courdavault,6050.0000
Northern                                          ,1998,Dairy Products,Furia Bacalhau e Frutos do Mar,Camembert Pierrot,68.0000
Northern                                          ,1998,Dairy Products,Hanari Carnes,Gudbrandsdalsost,1080.0000
Northern                                          ,1998,Dairy Products,Island Trading,Camembert Pierrot,714.0000
Northern                                          ,1998,Dairy Products,LILA-Supermercado,Mascarpone Fabioli,1600.0000
Northern                                          ,1998,Dairy Products,Lehmanns Marktstand,Queso Cabrales,525.0000
Northern                                          ,1998,Dairy Products,Ocano Atlntico Ltda.,Queso Cabrales,630.0000
Northern                                          ,1998,Dairy Products,QUICK-Stop,Gudbrandsdalsost,324.0000
Northern                                          ,1998,Dairy Products,Rattlesnake Canyon Grocery,Queso Cabrales,840.0000
Northern                                          ,1998,Dairy Products,Richter Supermarkt,Geitost,37.5000
Northern                                          ,1998,Grains/Cereals,Blido Comidas preparadas,Filo Mix,280.0000
Northern                                          ,1998,Grains/Cereals,HILARION-Abastos,Wimmers gute Semmelkndel,266.0000
Northern                                          ,1998,Grains/Cereals,LILA-Supermercado,Filo Mix,140.0000
Northern                                          ,1998,Grains/Cereals,LINO-Delicateses,Tunnbrd,162.0000
Northern                                          ,1998,Grains/Cereals,Lehmanns Marktstand,Filo Mix,56.0000
Northern                                          ,1998,Grains/Cereals,Piccolo und mehr,Gustaf's Knckebrd,735.0000
Northern                                          ,1998,Grains/Cereals,Princesa Isabel Vinhos,Singaporean Hokkien Fried Mee,196.0000
Northern                                          ,1998,Grains/Cereals,QUICK-Stop,Singaporean Hokkien Fried Mee,588.0000
Northern                                          ,1998,Grains/Cereals,QUICK-Stop,Tunnbrd,630.0000
Northern                                          ,1998,Grains/Cereals,QUICK-Stop,Wimmers gute Semmelkndel,1596.0000
Northern                                          ,1998,Grains/Cereals,Queen Cozinha,Filo Mix,42.0000
Northern                                          ,1998,Meat/Poultry,Berglunds snabbkp,Thringer Rostbratwurst,1237.9000
Northern                                          ,1998,Meat/Poultry,Bon app',Alice Mutton,624.0000
Northern                                          ,1998,Meat/Poultry,Eastern Connection,Pt chinois,840.0000
Northern                                          ,1998,Meat/Poultry,Kniglich Essen,Thringer Rostbratwurst,2970.9600
Northern                                          ,1998,Meat/Poultry,LILA-Supermercado,Tourtire,149.0000
Northern                                          ,1998,Meat/Poultry,Princesa Isabel Vinhos,Thringer Rostbratwurst,1237.9000
Northern                                          ,1998,Meat/Poultry,QUICK-Stop,Perth Pasties,656.0000
