RegionDescription,AÑO,CANTIDAD,CategoryName,CompanyName,ProductName
Northern                                          ,1996,172.8000,Beverages,Pericles Comidas clsicas,Chai
Northern                                          ,1996,396.0000,Meat/Poultry,Pericles Comidas clsicas,Thringer Rostbratwurst
Northern                                          ,1996,1440.0000,Beverages,QUICK-Stop,Steeleye Stout
Northern                                          ,1996,1576.0000,Confections,QUICK-Stop,Tarte au sucre
Northern                                          ,1996,204.0000,Condiments,Rattlesnake Canyon Grocery,Chef Anton's Gumbo Mix
Northern                                          ,1996,60.8000,Grains/Cereals,Rattlesnake Canyon Grocery,Gnocchi di nonna Alice
Northern                                          ,1996,360.0000,Produce,Rattlesnake Canyon Grocery,Uncle Bob's Organic Dried Pears
Northern                                          ,1996,224.0000,Beverages,Ricardo Adocicados,Sasquatch Ale
Northern                                          ,1996,556.0000,Confections,Ricardo Adocicados,Pavlova
Northern                                          ,1996,144.0000,Seafood,Ricardo Adocicados,Spegesild
Northern                                          ,1996,304.0000,Beverages,Richter Supermarkt,Chang
Northern                                          ,1996,486.5000,Confections,Richter Supermarkt,Pavlova
Northern                                          ,1996,1320.0000,Dairy Products,Richter Supermarkt,Raclette Courdavault
Northern                                          ,1996,380.0000,Seafood,Richter Supermarkt,Inlagd Sill
Northern                                          ,1996,1008.0000,Beverages,Save-a-lot Markets,Steeleye Stout
Northern                                          ,1996,2808.0000,Condiments,Save-a-lot Markets,Vegie-spread
Northern                                          ,1996,291.9000,Confections,Save-a-lot Markets,Pavlova
Northern                                          ,1996,1760.0000,Dairy Products,Save-a-lot Markets,Raclette Courdavault
Northern                                          ,1996,288.0000,Seafood,Save-a-lot Markets,Spegesild
Northern                                          ,1996,547.2000,Grains/Cereals,Split Rail Beer & Ale,Gnocchi di nonna Alice
Northern                                          ,1996,1980.0000,Meat/Poultry,Split Rail Beer & Ale,Thringer Rostbratwurst
Northern                                          ,1996,139.0000,Confections,The Big Cheese,Pavlova
Northern                                          ,1996,197.0000,Confections,The Big Cheese,Tarte au sucre
Northern                                          ,1996,372.0000,Seafood,Tortuga Restaurante,Ikura
Northern                                          ,1996,48.0000,Seafood,Tortuga Restaurante,Konbu
Northern                                          ,1996,504.0000,Beverages,Vaffeljernet,Lakkalikri
Northern                                          ,1996,145.6000,Condiments,Vaffeljernet,Original Frankfurter grne Soe
Northern                                          ,1996,600.0000,Confections,Vaffeljernet,Scottish Longbreads
Northern                                          ,1996,516.0000,Dairy Products,Vaffeljernet,Flotemysost
Northern                                          ,1996,100.0000,Confections,Victuailles en stock,Scottish Longbreads
Northern                                          ,1996,44.8000,Grains/Cereals,Victuailles en stock,Filo Mix
Northern                                          ,1996,608.0000,Grains/Cereals,Die Wandernde Kuh,Gnocchi di nonna Alice
Northern                                          ,1996,147.0000,Seafood,Die Wandernde Kuh,Boston Crab Meat
Northern                                          ,1997,3952.5000,Beverages,Berglunds snabbkp,Cte de Blaye
Northern                                          ,1997,258.0000,Dairy Products,Berglunds snabbkp,Flotemysost
Northern                                          ,1997,90.0000,Beverages,Blauer See Delikatessen,Chartreuse verte
Northern                                          ,1997,80.0000,Confections,Blauer See Delikatessen,Sir Rodney's Scones
Northern                                          ,1997,294.0000,Dairy Products,Blauer See Delikatessen,Queso Cabrales
Northern                                          ,1997,149.0000,Meat/Poultry,Blauer See Delikatessen,Tourtire
Northern                                          ,1997,180.0000,Beverages,Blondesddsl pre et fils,Lakkalikri
Northern                                          ,1997,735.0000,Dairy Products,Blondesddsl pre et fils,Queso Cabrales
Northern                                          ,1997,660.0000,Dairy Products,Blondesddsl pre et fils,Raclette Courdavault
Northern                                          ,1997,1125.0000,Seafood,Blondesddsl pre et fils,Carnarvon Tigers
Northern                                          ,1997,620.0000,Condiments,Bottom-Dollar Markets,Gula Malacca
Northern                                          ,1997,396.0000,Dairy Products,Bottom-Dollar Markets,Raclette Courdavault
Northern                                          ,1997,192.5000,Seafood,Bottom-Dollar Markets,Jack's New England Clam Chowder
Northern                                          ,1997,105.0000,Beverages,B's Beverages,Outback Lager
Northern                                          ,1997,34.8000,Dairy Products,B's Beverages,Mozzarella di Giovanni
Northern                                          ,1997,54.0000,Beverages,Cactus Comidas para llevar,Steeleye Stout
Northern                                          ,1997,75.0000,Confections,Cactus Comidas para llevar,Scottish Longbreads
Northern                                          ,1997,12.5000,Dairy Products,Cactus Comidas para llevar,Gorgonzola Telino
Northern                                          ,1997,96.5000,Seafood,Cactus Comidas para llevar,Jack's New England Clam Chowder
Northern                                          ,1997,152.0000,Beverages,Consolidated Holdings,Chang
Northern                                          ,1997,278.0000,Dairy Products,Consolidated Holdings,Mozzarella di Giovanni
Northern                                          ,1997,201.6000,Grains/Cereals,Consolidated Holdings,Gustaf's Knckebrd
Northern                                          ,1997,2281.5000,Condiments,Ernst Handel,Vegie-spread
Northern                                          ,1997,1134.2500,Confections,Ernst Handel,Pavlova
Northern                                          ,1997,344.0000,Dairy Products,Ernst Handel,Flotemysost
Northern                                          ,1997,392.0000,Grains/Cereals,Ernst Handel,Singaporean Hokkien Fried Mee
Northern                                          ,1997,432.0000,Grains/Cereals,Ernst Handel,Tunnbrd
Northern                                          ,1997,1365.0000,Meat/Poultry,Ernst Handel,Alice Mutton
Northern                                          ,1997,255.7500,Produce,Ernst Handel,Tofu
Northern                                          ,1997,1379.0000,Confections,Folies gourmandes,Tarte au sucre
Northern                                          ,1997,35.4000,Meat/Poultry,Folies gourmandes,Tourtire
Northern                                          ,1997,208.0000,Seafood,Folies gourmandes,Gravad lax
Northern                                          ,1997,24.8000,Beverages,Folk och f HB,Rhnbru Klosterbier
Northern                                          ,1997,1100.0000,Condiments,Folk och f HB,Chef Anton's Cajun Seasoning
Northern                                          ,1997,210.0000,Confections,Folk och f HB,Scottish Longbreads
Northern                                          ,1997,835.2000,Dairy Products,Folk och f HB,Mozzarella di Giovanni
Northern                                          ,1997,360.0000,Seafood,Folk och f HB,Rd Kaviar
Northern                                          ,1997,13.5000,Beverages,Frankenversand,Guaran Fantstica
Northern                                          ,1997,540.0000,Beverages,Frankenversand,Steeleye Stout
Northern                                          ,1997,250.0000,Confections,Frankenversand,Sir Rodney's Scones
Northern                                          ,1997,739.5000,Confections,Frankenversand,Tarte au sucre
Northern                                          ,1997,138.0000,Confections,Frankenversand,Teatime Chocolate Biscuits
Northern                                          ,1997,1320.0000,Dairy Products,Frankenversand,Raclette Courdavault
Northern                                          ,1997,488.2500,Produce,Frankenversand,Tofu
Northern                                          ,1997,517.8000,Seafood,Frankenversand,Nord-Ost Matjeshering
Northern                                          ,1997,240.0000,Seafood,Frankenversand,Rd Kaviar
Northern                                          ,1997,232.5000,Condiments,Furia Bacalhau e Frutos do Mar,Gula Malacca
Northern                                          ,1997,72.8000,Condiments,Furia Bacalhau e Frutos do Mar,Original Frankfurter grne Soe
Northern                                          ,1997,72.0000,Beverages,Great Lakes Food Market,Steeleye Stout
Northern                                          ,1997,315.0000,Dairy Products,Hanari Carnes,Queso Cabrales
Northern                                          ,1997,63.0000,Beverages,HILARION-Abastos,Guaran Fantstica
Northern                                          ,1997,144.0000,Beverages,HILARION-Abastos,Outback Lager
Northern                                          ,1997,250.0000,Dairy Products,HILARION-Abastos,Gorgonzola Telino
Northern                                          ,1997,128.0000,Dairy Products,HILARION-Abastos,Mascarpone Fabioli
Northern                                          ,1997,420.0000,Grains/Cereals,HILARION-Abastos,Singaporean Hokkien Fried Mee
Northern                                          ,1997,38.4000,Meat/Poultry,HILARION-Abastos,Pt chinois
Northern                                          ,1997,92.0000,Seafood,HILARION-Abastos,Boston Crab Meat
Northern                                          ,1997,1701.0000,Confections,Hungry Coyote Import Store,Sir Rodney's Marmalade
Northern                                          ,1997,270.0000,Beverages,Hungry Owl All-Night Grocers,Chai
Northern                                          ,1997,155.0000,Beverages,Hungry Owl All-Night Grocers,Rhnbru Klosterbier
Northern                                          ,1997,842.0000,Condiments,Hungry Owl All-Night Grocers,Louisiana Fiery Hot Pepper Sauce
Northern                                          ,1997,455.0000,Condiments,Hungry Owl All-Night Grocers,Original Frankfurter grne Soe
Northern                                          ,1997,645.0000,Dairy Products,Hungry Owl All-Night Grocers,Flotemysost
Northern                                          ,1997,4850.0000,Meat/Poultry,Hungry Owl All-Night Grocers,Mishi Kobe Niku
Northern                                          ,1997,1237.9000,Meat/Poultry,Hungry Owl All-Night Grocers,Thringer Rostbratwurst
Northern                                          ,1997,558.0000,Seafood,Hungry Owl All-Night Grocers,Ikura
Northern                                          ,1997,114.0000,Seafood,Hungry Owl All-Night Grocers,Inlagd Sill
Northern                                          ,1997,90.0000,Beverages,Kniglich Essen,Guaran Fantstica
Northern                                          ,1997,210.0000,Beverages,Kniglich Essen,Outback Lager
Northern                                          ,1997,336.0000,Confections,Kniglich Essen,Maxilaku
Northern                                          ,1997,252.0000,Confections,Kniglich Essen,NuNuCa Nu-Nougat-Creme
Northern                                          ,1997,320.0000,Confections,Kniglich Essen,Sir Rodney's Scones
Northern                                          ,1997,1375.0000,Dairy Products,Kniglich Essen,Raclette Courdavault
Northern                                          ,1997,120.0000,Seafood,Kniglich Essen,Konbu
Northern                                          ,1997,62.0000,Beverages,La maison d'Asie,Rhnbru Klosterbier
Northern                                          ,1997,399.0000,Seafood,La maison d'Asie,Inlagd Sill
Northern                                          ,1997,210.0000,Dairy Products,Lazy K Kountry Store,Queso Cabrales
Northern                                          ,1997,155.0000,Beverages,Lehmanns Marktstand,Rhnbru Klosterbier
Northern                                          ,1997,997.5000,Grains/Cereals,Lehmanns Marktstand,Wimmers gute Semmelkndel
Northern                                          ,1997,74.5000,Meat/Poultry,Lehmanns Marktstand,Tourtire
Northern                                          ,1997,184.0000,Seafood,Lehmanns Marktstand,Boston Crab Meat
Northern                                          ,1997,258.9000,Seafood,Lehmanns Marktstand,Nord-Ost Matjeshering
Northern                                          ,1997,298.0000,Meat/Poultry,Let's Stop N Shop,Tourtire
Northern                                          ,1997,750.0000,Seafood,Let's Stop N Shop,Carnarvon Tigers
Northern                                          ,1997,77.6700,Seafood,Let's Stop N Shop,Nord-Ost Matjeshering
Northern                                          ,1997,1140.0000,Dairy Products,LILA-Supermercado,Queso Manchego La Pastora
Northern                                          ,1997,630.0000,Grains/Cereals,LILA-Supermercado,Tunnbrd
Northern                                          ,1997,900.0000,Beverages,LINO-Delicateses,Chai
Northern                                          ,1997,300.0000,Confections,LINO-Delicateses,Sir Rodney's Scones
Northern                                          ,1997,650.0000,Confections,LINO-Delicateses,Valkoinen suklaa
Northern                                          ,1997,100.8000,Beverages,Magazzini Alimentari Riuniti,Guaran Fantstica
Northern                                          ,1997,220.0000,Condiments,Magazzini Alimentari Riuniti,Chef Anton's Cajun Seasoning
Northern                                          ,1997,320.2500,Condiments,Magazzini Alimentari Riuniti,Chef Anton's Gumbo Mix
Northern                                          ,1997,134.4000,Confections,Magazzini Alimentari Riuniti,NuNuCa Nu-Nougat-Creme
Northern                                          ,1997,840.0000,Grains/Cereals,Magazzini Alimentari Riuniti,Gustaf's Knckebrd
Northern                                          ,1997,112.5000,Beverages,Mre Paillarde,Guaran Fantstica
Northern                                          ,1997,142.5000,Condiments,Mre Paillarde,Sirop d'rable
Northern                                          ,1997,598.5000,Grains/Cereals,Mre Paillarde,Wimmers gute Semmelkndel
Northern                                          ,1997,496.0000,Seafood,Mre Paillarde,Ikura
Northern                                          ,1997,1104.0000,Beverages,Old World Delicatessen,Ipoh Coffee
Northern                                          ,1997,349.0000,Confections,Old World Delicatessen,Pavlova
Northern                                          ,1997,440.0000,Dairy Products,Old World Delicatessen,Raclette Courdavault
Northern                                          ,1997,378.0000,Beverages,Que Delcia,Steeleye Stout
Northern                                          ,1997,104.0000,Condiments,Que Delcia,Original Frankfurter grne Soe
Northern                                          ,1997,747.0000,Confections,Que Delcia,Gumbr Gummibrchen
Northern                                          ,1997,29.2000,Confections,Que Delcia,Teatime Chocolate Biscuits
Northern                                          ,1997,172.0000,Dairy Products,Que Delcia,Flotemysost
Northern                                          ,1997,393.0000,Meat/Poultry,Que Delcia,Perth Pasties
Northern                                          ,1997,325.5000,Beverages,Queen Cozinha,Rhnbru Klosterbier
Northern                                          ,1997,1200.0000,Condiments,Queen Cozinha,Northwoods Cranberry Sauce
Northern                                          ,1997,388.3500,Seafood,Queen Cozinha,Nord-Ost Matjeshering
Northern                                          ,1997,750.0000,Beverages,QUICK-Stop,Outback Lager
Northern                                          ,1997,311.2000,Condiments,QUICK-Stop,Gula Malacca
Northern                                          ,1997,243.6000,Dairy Products,QUICK-Stop,Mozzarella di Giovanni
Northern                                          ,1997,3850.0000,Dairy Products,QUICK-Stop,Raclette Courdavault
Northern                                          ,1997,2700.0000,Produce,QUICK-Stop,Uncle Bob's Organic Dried Pears
Northern                                          ,1997,1500.0000,Seafood,QUICK-Stop,Carnarvon Tigers
Northern                                          ,1997,100.8000,Dairy Products,Reggiani Caseifici,Queso Cabrales
Northern                                          ,1997,28.0000,Grains/Cereals,Reggiani Caseifici,Filo Mix
Northern                                          ,1997,436.8000,Produce,Reggiani Caseifici,Rssle Sauerkraut
Northern                                          ,1997,384.0000,Confections,Ricardo Adocicados,Maxilaku
Northern                                          ,1997,1088.0000,Dairy Products,Ricardo Adocicados,Camembert Pierrot
Northern                                          ,1997,57.0000,Beverages,Save-a-lot Markets,Chang
Northern                                          ,1997,325.5000,Beverages,Save-a-lot Markets,Rhnbru Klosterbier
Northern                                          ,1997,1550.0000,Condiments,Save-a-lot Markets,Gula Malacca
Northern                                          ,1997,500.0000,Confections,Save-a-lot Markets,Maxilaku
Northern                                          ,1997,562.5000,Confections,Save-a-lot Markets,Scottish Longbreads
Northern                                          ,1997,739.5000,Confections,Save-a-lot Markets,Tarte au sucre
Northern                                          ,1997,625.0000,Dairy Products,Save-a-lot Markets,Gorgonzola Telino
Northern                                          ,1997,1008.0000,Grains/Cereals,Save-a-lot Markets,Gustaf's Knckebrd
Northern                                          ,1997,546.0000,Produce,Save-a-lot Markets,Rssle Sauerkraut
Northern                                          ,1997,525.0000,Seafood,Save-a-lot Markets,Rd Kaviar
Northern                                          ,1997,288.0000,Beverages,Seven Seas Imports,Guaran Fantstica
Northern                                          ,1997,763.2000,Produce,Seven Seas Imports,Manjimup Dried Apples
Northern                                          ,1997,75.0000,Confections,Split Rail Beer & Ale,Scottish Longbreads
Northern                                          ,1997,720.0000,Dairy Products,Split Rail Beer & Ale,Gudbrandsdalsost
Northern                                          ,1997,1312.5000,Seafood,Split Rail Beer & Ale,Carnarvon Tigers
Northern                                          ,1997,380.0000,Seafood,Split Rail Beer & Ale,Inlagd Sill
Northern                                          ,1997,604.8000,Beverages,Suprmes dlices,Lakkalikri
Northern                                          ,1997,816.0000,Condiments,Suprmes dlices,Louisiana Hot Spiced Okra
Northern                                          ,1997,350.0000,Dairy Products,Suprmes dlices,Gorgonzola Telino
Northern                                          ,1997,180.0000,Beverages,Trail's Head Gourmet Provisioners,Chartreuse verte
Northern                                          ,1997,155.0000,Beverages,Trail's Head Gourmet Provisioners,Rhnbru Klosterbier
Northern                                          ,1997,234.0000,Condiments,Trail's Head Gourmet Provisioners,Original Frankfurter grne Soe
Northern                                          ,1997,65.0000,Condiments,Vaffeljernet,Original Frankfurter grne Soe
Northern                                          ,1997,35.4000,Meat/Poultry,Victuailles en stock,Tourtire
Northern                                          ,1997,496.0000,Seafood,Victuailles en stock,Ikura
Northern                                          ,1997,570.0000,Beverages,Die Wandernde Kuh,Chang
Northern                                          ,1997,110.4000,Confections,Die Wandernde Kuh,Teatime Chocolate Biscuits
Northern                                          ,1997,50.0000,Dairy Products,Die Wandernde Kuh,Geitost
Northern                                          ,1997,420.0000,Grains/Cereals,Die Wandernde Kuh,Gustaf's Knckebrd
Northern                                          ,1997,288.0000,Beverages,Wartian Herkku,Chartreuse verte
Northern                                          ,1997,570.0000,Condiments,Wartian Herkku,Sirop d'rable
Northern                                          ,1997,146.0000,Confections,Wartian Herkku,Teatime Chocolate Biscuits
Northern                                          ,1997,516.0000,Dairy Products,Wartian Herkku,Flotemysost
Northern                                          ,1997,1375.0000,Dairy Products,Wartian Herkku,Raclette Courdavault
Northern                                          ,1997,312.0000,Grains/Cereals,Wartian Herkku,Ravioli Angelo
Northern                                          ,1997,1965.0000,Meat/Poultry,Wartian Herkku,Perth Pasties
Northern                                          ,1997,488.2500,Produce,Wartian Herkku,Tofu
Northern                                          ,1997,380.0000,Seafood,Wartian Herkku,Rogede sild
Northern                                          ,1997,232.5000,Beverages,White Clover Markets,Rhnbru Klosterbier
Northern                                          ,1997,1053.6000,Condiments,White Clover Markets,Vegie-spread
Northern                                          ,1997,190.0000,Grains/Cereals,White Clover Markets,Gnocchi di nonna Alice
Northern                                          ,1997,780.0000,Meat/Poultry,White Clover Markets,Alice Mutton
Northern                                          ,1997,216.0000,Seafood,White Clover Markets,Spegesild
Northern                                          ,1998,4050.0000,Confections,Around the Horn,Sir Rodney's Marmalade
Northern                                          ,1998,812.5000,Dairy Products,Around the Horn,Gorgonzola Telino
Northern                                          ,1998,304.0000,Seafood,Around the Horn,Inlagd Sill
Northern                                          ,1998,378.0000,Beverages,Berglunds snabbkp,Lakkalikri
Northern                                          ,1998,300.0000,Condiments,Berglunds snabbkp,Aniseed Syrup
Northern                                          ,1998,1093.0500,Confections,Berglunds snabbkp,Gumbr Gummibrchen
Northern                                          ,1998,380.0000,Confections,Berglunds snabbkp,Zaanse koeken
Northern                                          ,1998,1237.9000,Meat/Poultry,Berglunds snabbkp,Thringer Rostbratwurst
Northern                                          ,1998,460.0000,Seafood,Berglunds snabbkp,Boston Crab Meat
Northern                                          ,1998,36.0000,Seafood,Berglunds snabbkp,Konbu
Northern                                          ,1998,114.0000,Condiments,Blauer See Delikatessen,Sirop d'rable
Northern                                          ,1998,30.0000,Confections,Blauer See Delikatessen,Sir Rodney's Scones
Northern                                          ,1998,714.0000,Dairy Products,Blauer See Delikatessen,Camembert Pierrot
Northern                                          ,1998,625.0000,Seafood,Blauer See Delikatessen,Carnarvon Tigers
Northern                                          ,1998,280.0000,Grains/Cereals,Blido Comidas preparadas,Filo Mix
Northern                                          ,1998,155.0000,Beverages,Bon app',Rhnbru Klosterbier
Northern                                          ,1998,1250.0000,Condiments,Bon app',Grandma's Boysenberry Spread
Northern                                          ,1998,732.9000,Confections,Bon app',Pavlova
Northern                                          ,1998,690.2000,Confections,Bon app',Tarte au sucre
Northern                                          ,1998,556.8000,Dairy Products,Bon app',Mozzarella di Giovanni
Northern                                          ,1998,624.0000,Meat/Poultry,Bon app',Alice Mutton
Northern                                          ,1998,240.0000,Produce,Bon app',Uncle Bob's Organic Dried Pears
Northern                                          ,1998,120.0000,Seafood,Bon app',Konbu
Northern                                          ,1998,280.0000,Beverages,Cactus Comidas para llevar,Laughing Lumberjack Lager
Northern                                          ,1998,25.0000,Dairy Products,Cactus Comidas para llevar,Geitost
Northern                                          ,1998,1650.0000,Dairy Products,Drachenblut Delikatessen,Raclette Courdavault
Northern                                          ,1998,42.0000,Seafood,Drachenblut Delikatessen,Konbu
Northern                                          ,1998,276.0000,Beverages,Eastern Connection,Ipoh Coffee
Northern                                          ,1998,1700.0000,Dairy Products,Eastern Connection,Camembert Pierrot
Northern                                          ,1998,696.0000,Dairy Products,Eastern Connection,Mozzarella di Giovanni
Northern                                          ,1998,840.0000,Meat/Poultry,Eastern Connection,Pt chinois
Northern                                          ,1998,3000.0000,Produce,Eastern Connection,Uncle Bob's Organic Dried Pears
Northern                                          ,1998,360.0000,Beverages,Ernst Handel,Guaran Fantstica
Northern                                          ,1998,450.0000,Beverages,Ernst Handel,Outback Lager
Northern                                          ,1998,250.0000,Condiments,Ernst Handel,Aniseed Syrup
Northern                                          ,1998,1536.5000,Condiments,Ernst Handel,Vegie-spread
Northern                                          ,1998,1317.0000,Confections,Ernst Handel,Schoggi Schokolade
Northern                                          ,1998,300.0000,Dairy Products,Ernst Handel,Gorgonzola Telino
Northern                                          ,1998,760.0000,Dairy Products,Ernst Handel,Queso Manchego La Pastora
Northern                                          ,1998,6050.0000,Dairy Products,Ernst Handel,Raclette Courdavault
Northern                                          ,1998,540.0000,Produce,Ernst Handel,Uncle Bob's Organic Dried Pears
Northern                                          ,1998,540.0000,Beverages,Folk och f HB,Chartreuse verte
Northern                                          ,1998,900.0000,Beverages,Folk och f HB,Lakkalikri
Northern                                          ,1998,135.0000,Beverages,Folk och f HB,Outback Lager
Northern                                          ,1998,93.0000,Beverages,Folk och f HB,Rhnbru Klosterbier
Northern                                          ,1998,878.0000,Condiments,Folk och f HB,Vegie-spread
Northern                                          ,1998,285.0000,Confections,Folk och f HB,Zaanse koeken
Northern                                          ,1998,530.0000,Produce,Folk och f HB,Manjimup Dried Apples
Northern                                          ,1998,115.8000,Seafood,Folk och f HB,Jack's New England Clam Chowder
Northern                                          ,1998,68.0000,Dairy Products,Furia Bacalhau e Frutos do Mar,Camembert Pierrot
Northern                                          ,1998,70.0000,Confections,Galera del gastrnomo,NuNuCa Nu-Nougat-Creme
Northern                                          ,1998,322.0000,Confections,Hanari Carnes,Teatime Chocolate Biscuits
Northern                                          ,1998,1080.0000,Dairy Products,Hanari Carnes,Gudbrandsdalsost
Northern                                          ,1998,720.0000,Beverages,HILARION-Abastos,Steeleye Stout
Northern                                          ,1998,266.0000,Grains/Cereals,HILARION-Abastos,Wimmers gute Semmelkndel
Northern                                          ,1998,776.7000,Seafood,HILARION-Abastos,Nord-Ost Matjeshering
Northern                                          ,1998,190.0000,Beverages,Island Trading,Chang
Northern                                          ,1998,800.0000,Condiments,Island Trading,Northwoods Cranberry Sauce
Northern                                          ,1998,714.0000,Dairy Products,Island Trading,Camembert Pierrot
Northern                                          ,1998,60.0000,Seafood,Island Trading,Konbu
Northern                                          ,1998,45.0000,Beverages,Kniglich Essen,Guaran Fantstica
Northern                                          ,1998,490.0000,Condiments,Kniglich Essen,Aniseed Syrup
Northern                                          ,1998,1200.0000,Condiments,Kniglich Essen,Northwoods Cranberry Sauce
Northern                                          ,1998,562.1400,Confections,Kniglich Essen,Gumbr Gummibrchen
Northern                                          ,1998,2970.9600,Meat/Poultry,Kniglich Essen,Thringer Rostbratwurst
Northern                                          ,1998,380.0000,Seafood,Kniglich Essen,Inlagd Sill
Northern                                          ,1998,906.1500,Seafood,Kniglich Essen,Nord-Ost Matjeshering
Northern                                          ,1998,525.0000,Dairy Products,Lehmanns Marktstand,Queso Cabrales
Northern                                          ,1998,56.0000,Grains/Cereals,Lehmanns Marktstand,Filo Mix
Northern                                          ,1998,1600.0000,Dairy Products,LILA-Supermercado,Mascarpone Fabioli
Northern                                          ,1998,140.0000,Grains/Cereals,LILA-Supermercado,Filo Mix
Northern                                          ,1998,149.0000,Meat/Poultry,LILA-Supermercado,Tourtire
Northern                                          ,1998,103.5600,Seafood,LILA-Supermercado,Nord-Ost Matjeshering
Northern                                          ,1998,240.0000,Seafood,LILA-Supermercado,Spegesild
Northern                                          ,1998,138.0000,Confections,LINO-Delicateses,Teatime Chocolate Biscuits
Northern                                          ,1998,162.0000,Grains/Cereals,LINO-Delicateses,Tunnbrd
Northern                                          ,1998,552.0000,Seafood,LINO-Delicateses,Boston Crab Meat
Northern                                          ,1998,36.0000,Beverages,Lonesome Pine Restaurant,Guaran Fantstica
Northern                                          ,1998,116.7000,Condiments,Maison Dewey,Gula Malacca
Northern                                          ,1998,800.0000,Condiments,Maison Dewey,Northwoods Cranberry Sauce
Northern                                          ,1998,400.0000,Confections,Maison Dewey,Sir Rodney's Scones
Northern                                          ,1998,184.0000,Seafood,Maison Dewey,Boston Crab Meat
Northern                                          ,1998,180.0000,Beverages,Ocano Atlntico Ltda.,Lakkalikri
Northern                                          ,1998,195.0000,Condiments,Ocano Atlntico Ltda.,Original Frankfurter grne Soe
Northern                                          ,1998,1215.0000,Confections,Ocano Atlntico Ltda.,Sir Rodney's Marmalade
Northern                                          ,1998,630.0000,Dairy Products,Ocano Atlntico Ltda.,Queso Cabrales
Northern                                          ,1998,233.4000,Condiments,Old World Delicatessen,Gula Malacca
Northern                                          ,1998,171.0000,Condiments,Old World Delicatessen,Sirop d'rable
Northern                                          ,1998,150.0000,Confections,Old World Delicatessen,Sir Rodney's Scones
Northern                                          ,1998,735.0000,Grains/Cereals,Piccolo und mehr,Gustaf's Knckebrd
Northern                                          ,1998,1200.0000,Condiments,Princesa Isabel Vinhos,Northwoods Cranberry Sauce
Northern                                          ,1998,196.0000,Grains/Cereals,Princesa Isabel Vinhos,Singaporean Hokkien Fried Mee
Northern                                          ,1998,1237.9000,Meat/Poultry,Princesa Isabel Vinhos,Thringer Rostbratwurst
Northern                                          ,1998,1656.0000,Beverages,Queen Cozinha,Ipoh Coffee
Northern                                          ,1998,1080.0000,Beverages,Queen Cozinha,Lakkalikri
Northern                                          ,1998,364.0000,Condiments,Queen Cozinha,Original Frankfurter grne Soe
Northern                                          ,1998,42.0000,Grains/Cereals,Queen Cozinha,Filo Mix
Northern                                          ,1998,364.8000,Produce,Queen Cozinha,Rssle Sauerkraut
Northern                                          ,1998,792.0000,Beverages,QUICK-Stop,Lakkalikri
Northern                                          ,1998,450.0000,Beverages,QUICK-Stop,Steeleye Stout
Northern                                          ,1998,324.0000,Dairy Products,QUICK-Stop,Gudbrandsdalsost
Northern                                          ,1998,588.0000,Grains/Cereals,QUICK-Stop,Singaporean Hokkien Fried Mee
Northern                                          ,1998,630.0000,Grains/Cereals,QUICK-Stop,Tunnbrd
Northern                                          ,1998,1596.0000,Grains/Cereals,QUICK-Stop,Wimmers gute Semmelkndel
Northern                                          ,1998,656.0000,Meat/Poultry,QUICK-Stop,Perth Pasties
Northern                                          ,1998,1350.0000,Produce,QUICK-Stop,Uncle Bob's Organic Dried Pears
Northern                                          ,1998,795.0000,Seafood,QUICK-Stop,Escargots de Bourgogne
Northern                                          ,1998,462.0000,Seafood,QUICK-Stop,Konbu
Northern                                          ,1998,527.0000,Beverages,Rancho grande,Cte de Blaye
Northern                                          ,1998,405.0000,Confections,Rancho grande,Sir Rodney's Marmalade
Northern                                          ,1998,285.0000,Beverages,Rattlesnake Canyon Grocery,Chang
Northern                                          ,1998,10540.0000,Beverages,Rattlesnake Canyon Grocery,Cte de Blaye
Northern                                          ,1998,2465.0000,Confections,Rattlesnake Canyon Grocery,Tarte au sucre
Northern                                          ,1998,840.0000,Dairy Products,Rattlesnake Canyon Grocery,Queso Cabrales
Northern                                          ,1998,234.0000,Meat/Poultry,Rattlesnake Canyon Grocery,Alice Mutton
Northern                                          ,1998,560.0000,Confections,Reggiani Caseifici,Maxilaku
Northern                                          ,1998,190.0000,Beverages,Richter Supermarkt,Chang
Northern                                          ,1998,36.0000,Beverages,Richter Supermarkt,Lakkalikri
Northern                                          ,1998,387.5000,Beverages,Richter Supermarkt,Rhnbru Klosterbier
Northern                                          ,1998,37.5000,Dairy Products,Richter Supermarkt,Geitost
Northern                                          ,1998,57.9000,Seafood,Richter Supermarkt,Jack's New England Clam Chowder
Northern                                          ,1998,360.0000,Seafood,Richter Supermarkt,Spegesild
Northern                                          ,1998,324.0000,Beverages,Die Wandernde Kuh,Steeleye Stout
Northern                                          ,1998,480.0000,Dairy Products,Die Wandernde Kuh,Mascarpone Fabioli
Northern                                          ,1998,760.0000,Dairy Products,Die Wandernde Kuh,Queso Manchego La Pastora
Northern                                          ,1998,360.0000,Beverages,Wellington Importadora,Chai
Northern                                          ,1998,54.0000,Beverages,Wolski  Zajazd,Guaran Fantstica
Northern                                          ,1998,232.5000,Beverages,Wolski  Zajazd,Rhnbru Klosterbier
Northern                                          ,1998,199.5000,Condiments,Wolski  Zajazd,Sirop d'rable
Northern                                          ,1998,200.0000,Produce,Wolski  Zajazd,Longlife Tofu
